order_id,order_date,region,product_category,sales_channel,unit_price,quantity,discount_pct,revenue,customer_email,customer_satisfaction
ORD-100174,2024-05-23,North America,Groceries,Retail Store,34.76,12,20,427.05,customer174@example.com,4.7
ORD-101471,2024-05-24,Middle East,Toys,Retail Store,26.26,2,0,67.11,customer1471@example.com,3.6
ORD-100865,2024-05-24,Latin America,Apparel,Retail Store,77.35,6,5,563.31,customer865@example.com,4.7
ORD-100007,2024-05-24,Latin America,Sports,Retail Store,87.09,10,0,1112.63,customer7@example.com,3.1
ORD-100874,2024-05-24,Middle East,Home & Garden,Online,138.5,14,15,2105.66,customer874@example.com,3.9
ORD-101302,2024-05-25,North America,Home & Garden,Wholesale,31.66,1,20,32.31,customer1302@example.com,3.1
ORD-100931,2024-05-25,Latin America,Apparel,Retail Store,42.39,9,0,486.67,customer931@example.com,5.0
ORD-100203,2024-05-25,Europe,Home & Garden,Marketplace,171.5,13,10,2559.52,customer203@example.com,3.9
ORD-101347,2024-05-26,Middle East,Home & Garden,Wholesale,18.81,5,20,95.83,customer1347@example.com,3.8
ORD-100042,2024-05-26,Asia Pacific,Electronics,Retail Store,162.69,8,5,1574.62,customer42@example.com,2.3
ORD-100085,2024-05-26,North America,Groceries,Retail Store,56.83,14,0,1013.22,customer85@example.com,
ORD-100981,2024-05-27,Asia Pacific,Home & Garden,Retail Store,75.22,12,20,918.06,customer981@example.com,5.0
ORD-101193,2024-05-28,Latin America,Home & Garden,Marketplace,382.76,1,10,437.25,customer1193@example.com,4.9
ORD-100222,2024-05-28,Latin America,Groceries,Online,13.7,1,15,14.79,customer222@example.com,5.0
ORD-100109,2024-05-29,Latin America,Groceries,Wholesale,100.36,2,0,254.33,customer109@example.com,4.1
ORD-101063,2024-05-29,Asia Pacific,Groceries,Online,94.3,3,0,358.49,customer1063@example.com,3.8
ORD-101040,2024-05-30,Middle East,Apparel,Retail Store,32.34,14,0,572.63,customer1040@example.com,3.1
ORD-100540,2024-06-01,Asia Pacific,Groceries,Marketplace,59.08,5,20,297.9,customer540@example.com,3.9
ORD-100905,2024-06-01,Asia Pacific,Electronics,Wholesale,201.75,7,0,1780.09,customer905@example.com,3.6
ORD-101044,2024-06-01,Europe,Apparel,Marketplace,145.8,6,0,1102.64,customer1044@example.com,
ORD-101316,2024-06-02,Asia Pacific,Electronics,Wholesale,70.46,11,0,975.24,customer1316@example.com,5.0
ORD-100891,2024-06-02,Asia Pacific,Toys,Online,36.08,9,15,347.26,customer891@example.com,3.8
ORD-101076,2024-06-03,Asia Pacific,Sports,Wholesale,73.82,5,10,417.17,customer1076@example.com,
ORD-101196,2024-06-04,Latin America,Apparel,Marketplace,65.96,3,15,210.83,customer1196@example.com,
ORD-101275,2024-06-04,Asia Pacific,Sports,Marketplace,102.02,9,20,920.78,customer1275@example.com,4.2
ORD-100429,2024-06-06,Latin America,Home & Garden,Wholesale,84.76,6,5,603.37,customer429@example.com,5.0
ORD-101331,2024-06-07,Middle East,Apparel,Wholesale,29.31,5,0,182.7,customer1331@example.com,4.6
ORD-100773,2024-06-07,Europe,Toys,Retail Store,48.75,14,20,680.52,customer773@example.com,2.9
ORD-100014,2024-06-07,Asia Pacific,Toys,Marketplace,54.25,8,0,541.0,customer14@example.com,4.6
ORD-100176,2024-06-07,Middle East,Home & Garden,Marketplace,45.73,4,0,228.01,customer176@example.com,5.0
ORD-100211,2024-06-07,Asia Pacific,Groceries,Marketplace,140.27,5,15,743.07,customer211@example.com,5.0
ORD-100235,2024-06-09,North America,Toys,Online,34.35,2,0,85.31,customer235@example.com,3.5
ORD-100394,2024-06-09,Latin America,Groceries,Online,144.34,8,15,1218.62,customer394@example.com,4.1
ORD-100224,2024-06-10,North America,Home & Garden,Retail Store,18.47,3,15,58.37,customer224@example.com,3.9
ORD-101207,2024-06-10,Latin America,Electronics,Retail Store,27.2,7,0,235.95,customer1207@example.com,3.9
ORD-100696,2024-06-10,Europe,Sports,Wholesale,89.54,14,0,1553.28,customer696@example.com,4.2
ORD-100726,2024-06-10,Asia Pacific,Electronics,Online,76.47,10,5,900.12,customer726@example.com,4.7
ORD-101118,2024-06-11,Latin America,Sports,Wholesale,171.69,9,10,1719.76,customer1118@example.com,4.2
ORD-100792,2024-06-11,Europe,Home & Garden,Marketplace,141.88,9,5,1500.05,customer792@example.com,4.5
ORD-100173,2024-06-11,Europe,Electronics,Online,60.51,8,20,478.92,customer173@example.com,5.0
ORD-100680,2024-06-12,Middle East,Sports,Online,173.33,7,5,1422.48,customer680@example.com,4.6
ORD-100460,2024-06-12,Middle East,Sports,Online,118.51,2,20,234.01,customer460@example.com,4.9
ORD-100675,2024-06-13,Europe,Home & Garden,Retail Store,76.67,2,10,169.97,customer675@example.com,3.2
ORD-101136,2024-06-13,Asia Pacific,Apparel,Wholesale,23.25,10,5,272.01,customer1136@example.com,5.0
ORD-100317,2024-06-14,North America,Home & Garden,Wholesale,131.06,12,0,1932.97,customer317@example.com,5.0
ORD-100712,2024-06-15,Europe,Electronics,Online,57.36,10,10,633.14,customer712@example.com,4.4
ORD-100730,2024-06-16,Latin America,Electronics,Retail Store,121.38,11,10,1470.69,customer730@example.com,4.6
ORD-100759,2024-06-16,Middle East,Sports,Online,95.56,3,20,280.7,customer759@example.com,3.3
ORD-101032,2024-06-17,Asia Pacific,Home & Garden,Wholesale,120.59,10,0,1472.8,customer1032@example.com,3.4
ORD-100316,2024-06-17,Latin America,Home & Garden,Wholesale,59.39,14,0,1015.52,customer316@example.com,3.9
ORD-100736,2024-06-17,Europe,Apparel,Marketplace,76.21,1,0,93.07,customer736@example.com,3.2
ORD-101217,2024-06-18,Asia Pacific,Groceries,Retail Store,23.17,10,0,282.33,customer1217@example.com,4.8
ORD-101231,2024-06-19,Europe,Electronics,Wholesale,155.55,12,0,2269.93,customer1231@example.com,3.6
ORD-101008,2024-06-19,Latin America,Home & Garden,Wholesale,119.85,11,10,1442.9,customer1008@example.com,4.9
ORD-100661,2024-06-20,Asia Pacific,Electronics,Retail Store,134.91,12,5,1866.24,customer661@example.com,5.0
ORD-101348,2024-06-20,Asia Pacific,Home & Garden,Marketplace,230.51,9,0,2517.37,customer1348@example.com,4.2
ORD-100885,2024-06-20,Middle East,Electronics,Marketplace,224.99,13,20,2839.32,customer885@example.com,4.3
ORD-100630,2024-06-21,Latin America,Electronics,Online,148.07,4,5,681.27,customer630@example.com,4.4
ORD-100556,2024-06-21,Asia Pacific,Apparel,Retail Store,112.75,9,5,1167.18,customer556@example.com,5.0
ORD-101001,2024-06-21,Asia Pacific,Groceries,Retail Store,26.98,11,20,287.42,customer1001@example.com,4.1
ORD-100376,2024-06-21,Middle East,Toys,Retail Store,37.99,11,20,404.82,customer376@example.com,3.3
ORD-100012,2024-06-21,Asia Pacific,Sports,Retail Store,76.91,8,5,707.75,customer12@example.com,4.4
ORD-100214,2024-06-21,North America,Home & Garden,Wholesale,77.54,5,20,375.56,customer214@example.com,4.1
ORD-100804,2024-06-22,North America,Sports,Online,55.08,7,20,372.65,customer804@example.com,4.7
ORD-100470,2024-06-22,Latin America,Electronics,Retail Store,40.76,14,15,586.06,customer470@example.com,3.5
ORD-100756,2024-06-22,Europe,Toys,Online,79.06,11,0,1050.68,customer756@example.com,5.0
ORD-100738,2024-06-22,Middle East,Toys,Marketplace,79.77,4,5,366.21,customer738@example.com,4.2
ORD-100431,2024-06-23,North America,Toys,Retail Store,148.93,12,10,1938.96,customer431@example.com,4.0
ORD-101448,2024-06-23,North America,Electronics,Online,116.12,9,0,1259.83,customer1448@example.com,3.3
ORD-101281,2024-06-23,Latin America,Electronics,Retail Store,42.71,13,10,602.36,customer1281@example.com,4.7
ORD-100602,2024-06-23,Middle East,Electronics,Wholesale,237.57,6,0,1718.33,customer602@example.com,4.5
ORD-101280,2024-06-24,Latin America,Home & Garden,Retail Store,126.91,6,15,778.5,customer1280@example.com,3.9
ORD-101393,2024-06-25,Asia Pacific,Home & Garden,Marketplace,64.02,1,0,76.84,customer1393@example.com,
ORD-100058,2024-06-26,Asia Pacific,Apparel,Online,56.2,12,20,646.0,customer58@example.com,3.9
ORD-101035,2024-06-26,North America,Apparel,Marketplace,31.34,8,10,270.16,customer1035@example.com,4.4
ORD-101138,2024-06-26,Asia Pacific,Toys,Online,105.77,4,20,405.29,customer1138@example.com,3.8
ORD-100061,2024-06-27,Latin America,Electronics,Online,209.42,14,0,3502.77,customer61@example.com,4.8
ORD-100877,2024-06-27,Asia Pacific,Toys,Online,130.19,9,0,1399.87,customer877@example.com,4.9
ORD-100511,2024-06-28,Asia Pacific,Toys,Online,75.37,13,15,992.74,customer511@example.com,5.0
ORD-100377,2024-06-29,Asia Pacific,Home & Garden,Online,22.93,9,20,196.35,customer377@example.com,5.0
ORD-100390,2024-06-29,Latin America,Home & Garden,Online,12.57,1,0,14.95,customer390@example.com,5.0
ORD-100359,2024-06-30,Latin America,Electronics,Retail Store,45.49,13,5,666.55,customer359@example.com,3.0
ORD-100462,2024-06-30,North America,Home & Garden,Retail Store,66.5,12,0,946.95,customer462@example.com,5.0
ORD-100894,2024-07-01,North America,Apparel,Online,95.02,4,0,449.94,customer894@example.com,4.7
ORD-101233,2024-07-01,North America,Electronics,Retail Store,76.17,6,5,514.02,customer1233@example.com,5.0
ORD-101377,2024-07-02,North America,Sports,Retail Store,101.67,10,20,960.69,customer1377@example.com,4.5
ORD-100492,2024-07-03,Asia Pacific,Sports,Retail Store,22.4,7,0,184.81,customer492@example.com,3.8
ORD-101064,2024-07-03,Asia Pacific,Groceries,Online,129.29,6,10,822.75,customer1064@example.com,4.4
ORD-101097,2024-07-05,Asia Pacific,Apparel,Online,152.11,8,0,1427.38,customer1097@example.com,4.2
ORD-100246,2024-07-06,Asia Pacific,Home & Garden,Marketplace,166.16,10,0,1944.53,customer246@example.com,4.7
ORD-101072,2024-07-06,Europe,Sports,Wholesale,75.81,14,0,1242.03,customer1072@example.com,
ORD-100041,2024-07-07,Middle East,Home & Garden,Wholesale,91.09,14,0,1488.95,customer41@example.com,4.2
ORD-100233,2024-07-07,Latin America,Electronics,Retail Store,118.39,5,15,587.45,customer233@example.com,4.9
ORD-100050,2024-07-08,North America,Home & Garden,Wholesale,49.78,10,10,521.82,customer50@example.com,
ORD-101300,2024-07-08,Middle East,Groceries,Online,6.83,1,20,6.37,customer1300@example.com,3.8
ORD-101203,2024-07-09,Europe,Apparel,Wholesale,104.07,7,20,677.26,customer1203@example.com,3.8
ORD-100013,2024-07-09,Middle East,Sports,Marketplace,214.24,6,10,1344.47,customer13@example.com,4.1
ORD-100741,2024-07-10,North America,Sports,Marketplace,24.85,8,0,230.46,customer741@example.com,4.7
ORD-101274,2024-07-10,North America,Sports,Retail Store,135.83,13,0,2047.34,customer1274@example.com,5.0
ORD-101133,2024-07-10,Middle East,Apparel,Marketplace,183.12,6,20,1019.11,customer1133@example.com,3.5
ORD-100206,2024-07-11,Asia Pacific,Sports,Marketplace,71.86,11,0,914.37,customer206@example.com,3.0
ORD-100713,2024-07-11,Middle East,Apparel,Retail Store,90.51,3,0,314.08,customer713@example.com,4.9
ORD-100127,2024-07-12,North America,Electronics,Marketplace,22.0,13,0,330.1,customer127@example.com,4.6
ORD-100488,2024-07-12,Asia Pacific,Home & Garden,Online,65.99,3,15,194.2,customer488@example.com,3.1
ORD-100422,2024-07-13,Europe,Groceries,Online,41.55,5,20,191.36,customer422@example.com,5.0
ORD-100656,2024-07-13,Latin America,Toys,Online,49.32,5,15,241.32,customer656@example.com,4.5
ORD-100088,2024-07-14,Asia Pacific,Groceries,Marketplace,93.88,12,0,1294.08,customer88@example.com,4.0
ORD-100319,2024-07-15,Latin America,Home & Garden,Wholesale,93.09,4,5,405.38,customer319@example.com,5.0
ORD-101147,2024-07-15,Latin America,Home & Garden,Marketplace,175.51,1,15,170.96,customer1147@example.com,3.4
ORD-100644,2024-07-16,Middle East,Electronics,Retail Store,53.2,10,0,608.24,customer644@example.com,4.4
ORD-100910,2024-07-16,Asia Pacific,Groceries,Retail Store,81.57,5,10,419.66,customer910@example.com,5.0
ORD-101060,2024-07-16,North America,Sports,Retail Store,13.88,14,15,188.85,customer1060@example.com,4.2
ORD-101057,2024-07-17,North America,Electronics,Wholesale,185.93,8,5,1611.87,customer1057@example.com,4.7
ORD-100172,2024-07-17,North America,Electronics,Wholesale,62.01,10,15,601.22,customer172@example.com,5.0
ORD-100863,2024-07-17,North America,Groceries,Marketplace,83.54,1,10,85.76,customer863@example.com,
ORD-100369,2024-07-17,Middle East,Toys,Wholesale,15.71,7,0,125.43,customer369@example.com,3.3
ORD-100001,2024-07-18,Europe,Groceries,Wholesale,9.63,14,0,153.47,customer1@example.com,4.4
ORD-101277,2024-07-18,Middle East,Groceries,Wholesale,51.27,12,0,700.19,customer1277@example.com,4.4
ORD-101338,2024-07-19,North America,Groceries,Wholesale,55.57,14,20,706.64,customer1338@example.com,5.0
ORD-100733,2024-07-19,Latin America,Apparel,Wholesale,72.25,10,0,820.37,customer733@example.com,5.0
ORD-101241,2024-07-21,Latin America,Sports,Marketplace,104.01,3,0,352.67,customer1241@example.com,4.0
ORD-100401,2024-07-21,Asia Pacific,Electronics,Marketplace,125.13,7,0,989.97,customer401@example.com,4.5
ORD-100835,2024-07-21,Middle East,Electronics,Marketplace,77.02,13,5,1075.04,customer835@example.com,5.0
ORD-101468,2024-07-21,Middle East,Toys,Wholesale,24.04,12,15,277.19,customer1468@example.com,4.4
ORD-100814,2024-07-21,Latin America,Electronics,Wholesale,19.71,4,5,84.63,customer814@example.com,3.5
ORD-100049,2024-07-22,Middle East,Groceries,Wholesale,86.79,9,5,836.83,customer49@example.com,3.7
ORD-100601,2024-07-22,Latin America,Sports,Marketplace,34.88,7,10,247.79,customer601@example.com,2.9
ORD-100209,2024-07-22,Asia Pacific,Home & Garden,Wholesale,114.03,13,5,1588.08,customer209@example.com,4.9
ORD-100106,2024-07-23,Europe,Toys,Wholesale,28.15,1,0,31.67,customer106@example.com,5.0
ORD-100111,2024-07-23,North America,Toys,Marketplace,90.56,3,5,290.38,customer111@example.com,3.0
ORD-101312,2024-07-23,Asia Pacific,Apparel,Online,33.22,7,0,261.63,customer1312@example.com,3.0
ORD-101440,2024-07-23,Middle East,Toys,Online,167.23,2,10,338.67,customer1440@example.com,4.5
ORD-100597,2024-07-23,Latin America,Apparel,Marketplace,38.25,1,5,40.88,customer597@example.com,2.7
ORD-101497,2024-07-23,Latin America,Toys,Marketplace,44.07,11,20,436.37,customer1497@example.com,4.4
ORD-100765,2024-07-23,Latin America,Toys,Online,146.55,9,5,1409.8,customer765@example.com,4.1
ORD-100024,2024-07-24,Latin America,Apparel,Marketplace,25.01,6,20,134.76,customer24@example.com,5.0
ORD-101211,2024-07-24,Latin America,Sports,Retail Store,81.24,1,5,86.64,customer1211@example.com,4.2
ORD-100805,2024-07-24,North America,Home & Garden,Marketplace,306.51,12,0,4129.03,customer805@example.com,3.4
ORD-100277,2024-07-25,Europe,Toys,Retail Store,10.66,9,0,107.47,customer277@example.com,3.0
ORD-100689,2024-07-25,Latin America,Groceries,Online,70.23,1,10,70.8,customer689@example.com,3.8
ORD-100917,2024-07-26,Latin America,Groceries,Marketplace,174.22,14,5,2589.5,customer917@example.com,4.6
ORD-100612,2024-07-26,Middle East,Groceries,Online,121.84,14,10,1715.65,customer612@example.com,5.0
ORD-100159,2024-07-26,North America,Home & Garden,Wholesale,39.54,13,0,574.45,customer159@example.com,4.4
ORD-100475,2024-07-26,Europe,Groceries,Marketplace,64.63,4,0,288.9,customer475@example.com,5.0
ORD-101415,2024-07-26,Asia Pacific,Sports,Wholesale,82.72,10,10,832.0,customer1415@example.com,4.1
ORD-100015,2024-07-27,Latin America,Apparel,Retail Store,72.26,4,20,257.84,customer15@example.com,4.4
ORD-100724,2024-07-27,Middle East,Toys,Wholesale,61.16,4,5,259.16,customer724@example.com,3.2
ORD-100954,2024-07-27,Europe,Electronics,Wholesale,41.66,13,0,603.84,customer954@example.com,4.9
ORD-100105,2024-07-28,Europe,Toys,Marketplace,88.97,5,20,395.95,customer105@example.com,4.3
ORD-100989,2024-07-28,Asia Pacific,Groceries,Online,24.5,8,20,174.48,customer989@example.com,4.6
ORD-100248,2024-07-28,Middle East,Home & Garden,Wholesale,120.79,3,0,403.19,customer248@example.com,3.3
ORD-101429,2024-07-28,Middle East,Home & Garden,Marketplace,126.8,1,0,141.08,customer1429@example.com,3.9
ORD-100212,2024-07-29,North America,Electronics,Marketplace,134.76,2,5,284.25,customer212@example.com,4.8
ORD-101460,2024-07-30,North America,Toys,Online,108.45,7,0,840.93,customer1460@example.com,3.8
ORD-100558,2024-08-01,North America,Apparel,Wholesale,141.4,6,0,935.75,customer558@example.com,4.1
ORD-100638,2024-08-01,North America,Home & Garden,Retail Store,38.63,5,20,170.42,customer638@example.com,1.9
ORD-100638,2024-08-01,North America,Home & Garden,Retail Store,38.63,5,20,170.42,customer638@example.com,1.9
ORD-101413,2024-08-01,Asia Pacific,Home & Garden,Marketplace,68.53,1,5,71.81,customer1413@example.com,4.5
ORD-101253,2024-08-02,Europe,Home & Garden,Online,55.72,13,0,797.21,customer1253@example.com,4.4
ORD-100260,2024-08-02,Middle East,Sports,Retail Store,15.11,9,15,127.22,customer260@example.com,4.9
ORD-101132,2024-08-02,Latin America,Home & Garden,Marketplace,142.52,7,20,878.43,customer1132@example.com,4.9
ORD-100070,2024-08-03,Asia Pacific,Electronics,Marketplace,68.7,12,0,905.41,customer70@example.com,2.3
ORD-100691,2024-08-03,Middle East,Sports,Wholesale,95.94,7,0,737.6,customer691@example.com,
ORD-100134,2024-08-03,North America,Electronics,Online,213.89,1,15,199.68,customer134@example.com,3.9
ORD-100744,2024-08-03,Asia Pacific,Home & Garden,Marketplace,35.08,2,0,77.05,customer744@example.com,3.6
ORD-100104,2024-08-04,Europe,Home & Garden,Marketplace,151.76,11,10,1646.77,customer104@example.com,4.4
ORD-100483,2024-08-04,Middle East,Home & Garden,Marketplace,9.25,13,15,112.07,customer483@example.com,3.8
ORD-101011,2024-08-06,Latin America,Home & Garden,Online,321.27,12,20,3366.53,customer1011@example.com,4.5
ORD-100715,2024-08-06,North America,Apparel,Retail Store,107.91,12,15,1201.39,customer715@example.com,3.6
ORD-100590,2024-08-07,North America,Home & Garden,Marketplace,27.1,3,10,79.72,customer590@example.com,4.5
ORD-100685,2024-08-07,North America,Sports,Retail Store,74.96,2,0,163.31,customer685@example.com,4.3
ORD-101283,2024-08-07,Europe,Groceries,Marketplace,56.77,4,10,222.62,customer1283@example.com,4.0
ORD-100859,2024-08-07,Asia Pacific,Apparel,Online,34.92,13,10,445.1,customer859@example.com,3.3
ORD-100595,2024-08-08,Latin America,Sports,Wholesale,193.56,8,0,1683.45,customer595@example.com,3.8
ORD-100851,2024-08-08,Latin America,Apparel,Retail Store,14.61,11,5,165.96,customer851@example.com,4.4
ORD-101086,2024-08-08,Asia Pacific,Groceries,Marketplace,129.67,8,0,1127.74,customer1086@example.com,3.9
ORD-101259,2024-08-08,Middle East,Electronics,Retail Store,56.2,1,0,61.1,customer1259@example.com,4.6
ORD-101198,2024-08-09,Europe,Groceries,Wholesale,34.88,10,0,378.47,customer1198@example.com,5.0
ORD-100550,2024-08-09,Middle East,Electronics,Retail Store,72.24,8,20,501.61,customer550@example.com,4.7
ORD-100102,2024-08-10,Latin America,Toys,Online,60.38,14,5,869.59,customer102@example.com,5.0
ORD-100653,2024-08-10,Latin America,Home & Garden,Wholesale,26.31,14,0,398.93,customer653@example.com,3.4
ORD-100427,2024-08-10,Europe,Groceries,Online,40.64,14,10,554.55,customer427@example.com,3.3
ORD-100471,2024-08-10,Latin America,Apparel,Marketplace,20.32,7,20,123.23,customer471@example.com,4.8
ORD-100091,2024-08-10,Middle East,Home & Garden,Wholesale,60.69,4,0,262.88,customer91@example.com,2.8
ORD-101333,2024-08-12,Latin America,Electronics,Wholesale,78.97,9,10,690.06,customer1333@example.com,4.2
ORD-100290,2024-08-12,Latin America,Home & Garden,Wholesale,157.75,7,0,1191.24,customer290@example.com,3.8
ORD-100335,2024-08-13,Asia Pacific,Electronics,Marketplace,22.15,3,5,67.97,customer335@example.com,4.6
ORD-100226,2024-08-13,North America,Electronics,Marketplace,95.63,2,5,195.65,customer226@example.com,5.0
ORD-100836,2024-08-13,Europe,Toys,Marketplace,70.8,7,0,533.64,customer836@example.com,4.3
ORD-101000,2024-08-13,North America,Groceries,Retail Store,77.72,8,0,669.49,customer1000@example.com,5.0
ORD-101218,2024-08-13,Middle East,Electronics,Online,37.6,13,0,526.26,customer1218@example.com,3.7
ORD-100884,2024-08-16,Middle East,Home & Garden,Retail Store,61.22,13,0,852.36,customer884@example.com,3.9
ORD-101425,2024-08-17,North America,Sports,Retail Store,69.68,11,20,655.49,customer1425@example.com,
ORD-100165,2024-08-17,Middle East,Toys,Retail Store,79.71,8,0,681.68,customer165@example.com,4.6
ORD-100513,2024-08-19,Asia Pacific,Toys,Retail Store,30.62,5,0,163.12,customer513@example.com,5.0
ORD-100740,2024-08-19,Latin America,Electronics,Wholesale,99.98,8,0,852.18,customer740@example.com,4.6
ORD-100866,2024-08-21,Latin America,Apparel,Retail Store,171.12,14,5,2416.83,customer866@example.com,
ORD-100848,2024-08-21,Latin America,Toys,Retail Store,103.7,8,5,836.89,customer848@example.com,4.7
ORD-101024,2024-08-22,Middle East,Sports,Marketplace,135.33,13,20,1492.24,customer1024@example.com,3.6
ORD-100148,2024-08-22,Asia Pacific,Groceries,Online,90.8,6,0,577.63,customer148@example.com,4.0
ORD-101230,2024-08-22,Europe,Home & Garden,Retail Store,98.76,10,15,890.05,customer1230@example.com,4.4
ORD-101263,2024-08-23,Europe,Home & Garden,Wholesale,53.08,10,5,533.82,customer1263@example.com,4.3
ORD-100027,2024-08-23,Asia Pacific,Electronics,Retail Store,72.29,7,0,535.68,customer27@example.com,2.5
ORD-100432,2024-08-25,Europe,Groceries,Retail Store,21.9,7,0,161.8,customer432@example.com,4.2
ORD-100523,2024-08-25,Asia Pacific,Home & Garden,Online,76.72,2,20,129.55,customer523@example.com,2.9
ORD-100793,2024-08-25,Latin America,Apparel,Wholesale,180.97,11,0,2100.95,customer793@example.com,2.8
ORD-101039,2024-08-26,Latin America,Electronics,Marketplace,136.21,14,20,1607.82,customer1039@example.com,4.8
ORD-100604,2024-08-26,Latin America,Home & Garden,Online,43.28,1,0,45.61,customer604@example.com,4.3
ORD-100301,2024-08-26,Middle East,Apparel,Marketplace,117.8,4,0,496.58,customer301@example.com,3.5
ORD-100037,2024-08-27,North America,Apparel,Online,15.42,10,10,146.06,customer37@example.com,5.0
ORD-100552,2024-08-27,Latin America,Home & Garden,Marketplace,12.09,10,0,127.28,customer552@example.com,2.4
ORD-100481,2024-08-28,Latin America,Toys,Wholesale,82.74,8,0,695.71,customer481@example.com,4.7
ORD-100333,2024-08-28,North America,Groceries,Online,221.49,4,5,884.58,customer333@example.com,4.7
ORD-100387,2024-08-29,Latin America,Groceries,Wholesale,69.46,12,15,743.68,customer387@example.com,3.2
ORD-100544,2024-08-29,North America,Sports,Wholesale,60.64,13,10,744.72,customer544@example.com,4.2
ORD-100100,2024-08-30,North America,Apparel,Online,63.45,12,0,798.13,customer100@example.com,3.6
ORD-100089,2024-08-30,Asia Pacific,Apparel,Wholesale,64.34,14,0,944.21,customer89@example.com,4.4
ORD-100083,2024-08-30,Latin America,Apparel,Marketplace,37.24,1,0,39.04,customer83@example.com,4.0
ORD-100610,2024-08-31,Europe,Sports,Retail Store,99.99,2,10,188.42,customer610@example.com,5.0
ORD-100581,2024-08-31,North America,Apparel,Retail Store,65.18,8,20,436.71,customer581@example.com,3.9
ORD-101096,2024-09-01,Europe,Sports,Online,95.95,4,5,381.27,customer1096@example.com,3.3
ORD-100815,2024-09-02,Europe,Apparel,Wholesale,113.6,3,10,320.36,customer815@example.com,5.0
ORD-101079,2024-09-02,Middle East,Sports,Online,224.4,7,5,1558.68,customer1079@example.com,3.9
ORD-100867,2024-09-03,Asia Pacific,Electronics,Wholesale,84.25,12,0,1054.82,customer867@example.com,4.0
ORD-101015,2024-09-03,Middle East,Electronics,Online,143.25,1,0,149.46,customer1015@example.com,5.0
ORD-100588,2024-09-03,Asia Pacific,Groceries,Retail Store,140.0,11,15,1365.71,customer588@example.com,5.0
ORD-101085,2024-09-04,Europe,Electronics,Wholesale,43.62,5,0,227.29,customer1085@example.com,4.7
ORD-100018,2024-09-05,Latin America,Apparel,Retail Store,34.52,12,0,431.34,customer18@example.com,4.6
ORD-100962,2024-09-05,Asia Pacific,Apparel,Wholesale,101.53,13,10,1236.83,customer962@example.com,4.6
ORD-100512,2024-09-05,Middle East,Groceries,Marketplace,39.03,7,0,284.48,customer512@example.com,4.2
ORD-100458,2024-09-05,Europe,Apparel,Retail Store,60.19,14,0,877.28,customer458@example.com,4.1
ORD-101124,2024-09-05,Asia Pacific,Electronics,Online,113.86,8,0,948.34,customer1124@example.com,4.4
ORD-101023,2024-09-06,Middle East,Electronics,Retail Store,43.65,10,5,431.31,customer1023@example.com,4.4
ORD-101499,2024-09-06,Latin America,Home & Garden,Marketplace,49.17,3,10,138.07,customer1499@example.com,2.6
ORD-100092,2024-09-06,Europe,Toys,Retail Store,75.34,8,5,595.58,customer92@example.com,4.9
ORD-100589,2024-09-07,North America,Groceries,Wholesale,148.61,10,0,1544.32,customer589@example.com,3.1
ORD-101092,2024-09-07,North America,Sports,Marketplace,39.93,8,10,298.74,customer1092@example.com,4.2
ORD-101125,2024-09-07,Latin America,Sports,Marketplace,19.43,13,0,262.41,customer1125@example.com,4.4
ORD-101143,2024-09-08,Asia Pacific,Toys,Marketplace,65.71,11,15,637.84,customer1143@example.com,4.4
ORD-100722,2024-09-08,North America,Groceries,Marketplace,81.01,13,20,874.66,customer722@example.com,3.5
ORD-100864,2024-09-09,Latin America,Apparel,Online,66.62,8,15,469.94,customer864@example.com,5.0
ORD-100774,2024-09-09,Asia Pacific,Electronics,Online,49.42,10,15,435.76,customer774@example.com,4.5
ORD-100360,2024-09-09,North America,Electronics,Wholesale,101.62,11,20,927.62,customer360@example.com,4.4
ORD-100476,2024-09-10,Asia Pacific,Apparel,Retail Store,47.69,5,0,247.14,customer476@example.com,3.3
ORD-100649,2024-09-11,Latin America,Groceries,Wholesale,39.5,8,20,261.86,customer649@example.com,5.0
ORD-101162,2024-09-11,Asia Pacific,Electronics,Retail Store,141.75,4,20,469.82,customer1162@example.com,3.3
ORD-100296,2024-09-12,Middle East,Home & Garden,Marketplace,153.97,11,5,1665.32,customer296@example.com,4.3
ORD-100855,2024-09-12,Middle East,Home & Garden,Marketplace,51.41,7,15,316.59,customer855@example.com,4.3
ORD-100779,2024-09-12,Middle East,Toys,Retail Store,170.27,11,0,1938.6,customer779@example.com,3.3
ORD-101157,2024-09-12,Latin America,Sports,Retail Store,36.85,9,15,291.76,customer1157@example.com,3.5
ORD-101006,2024-09-12,Middle East,Groceries,Wholesale,41.87,7,20,242.65,customer1006@example.com,4.7
ORD-100559,2024-09-13,Latin America,Toys,Marketplace,22.42,6,10,125.22,customer559@example.com,4.7
ORD-101464,2024-09-13,Latin America,Toys,Wholesale,86.47,5,20,357.77,customer1464@example.com,2.7
ORD-100881,2024-09-13,Europe,Home & Garden,Marketplace,72.24,13,10,874.17,customer881@example.com,4.6
ORD-101149,2024-09-13,Middle East,Apparel,Retail Store,67.83,1,0,70.16,customer1149@example.com,4.9
ORD-100145,2024-09-14,North America,Sports,Retail Store,30.95,8,15,217.57,customer145@example.com,4.7
ORD-101313,2024-09-14,Asia Pacific,Electronics,Wholesale,84.02,1,5,82.51,customer1313@example.com,5.0
